captured_at_utc,category,market_id,slug,question,volume24hr_usd,volume_total_usd,end_date,options_json,results_pct_json
2026-03-10T08:15:06+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,20145.710398000003,728600.2009550029,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-10T08:15:06+00:00,tech,801457,will-mistral-have-the-best-ai-model-at-the-end-of-march-2026-494,Will Mistral have the best AI model at the end of March 2026?,19948.943000000003,437105.7762119996,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T09:18:30+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,25562.216266999985,7070866.626023435,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 8.55, ""No"": 91.45}"
2026-03-10T09:18:30+00:00,world,1006892,will-russia-capture-lyman-by-march-31-2026-494,"Will Russia capture Lyman by March 31, 2026?",15559.917613999998,589725.4861470006,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 6.0, ""No"": 94.0}"
2026-03-10T09:18:30+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",8850.741507,46470.289963999996,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 25.0, ""No"": 75.0}"
2026-03-10T09:18:30+00:00,world,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,1340.608434,384025.4609930002,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 98.1, ""No"": 1.9}"
2026-03-10T09:18:30+00:00,world,644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",612.807733,28770.810141000024,,"[""Yes"", ""No""]","{""Yes"": 21.0, ""No"": 79.0}"
2026-03-10T09:18:30+00:00,world,700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,497.24149899999986,98370.48581800002,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 10.9, ""No"": 89.1}"
2026-03-10T09:18:30+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",446.75187100000005,12374.489466,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 71.5, ""No"": 28.5}"
2026-03-10T09:18:30+00:00,world,923369,will-chaikasem-nitisiri-be-the-next-prime-minister-of-thailand-after-the-election,Will Chaikasem Nitisiri be the next prime minister of Thailand?,401.90999999999997,86633.66733799994,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T09:18:30+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,277.85,208808.78952900018,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.45, ""No"": 99.55}"
2026-03-10T09:18:30+00:00,world,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,14.0,237209.52559200008,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.35, ""No"": 99.65}"
2026-03-10T09:18:30+00:00,world,1397270,will-russia-capture-lyman-by-december-31-2026-774,"Will Russia capture Lyman by December 31, 2026?",3.44,7592.251337999998,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 86.5, ""No"": 13.5}"
2026-03-10T09:18:30+00:00,world,923367,will-paetongtarn-shinawatra-be-the-next-prime-minister-of-thailand-after-the-election,Will Paetongtarn Shinawatra be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T09:18:30+00:00,world,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T09:18:30+00:00,world,923373,will-julapun-amornvivat-be-the-next-prime-minister-of-thailand-after-the-election,Will Julapun Amornvivat be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T09:18:30+00:00,tech,694937,will-bp-be-acquired-before-2027-549,Will BP be acquired before 2027?,133465.380948,1025298.6503389992,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 26.5, ""No"": 73.5}"
2026-03-10T09:18:30+00:00,tech,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,125700.49900000005,2171286.900268002,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T09:18:30+00:00,tech,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,94428.05600000006,1655037.847691007,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T09:18:30+00:00,tech,691340,ai-industry-downturn-by-december-31-2026-857,"AI Industry Downturn by December 31, 2026?",91336.000753,1772044.336022907,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 13.95, ""No"": 86.05}"
2026-03-10T09:18:30+00:00,tech,1004883,will-alphabet-be-the-third-largest-company-in-the-world-by-market-cap-on-march-31,Will Alphabet be the third-largest company in the world by market cap on March 31?,67046.46934,149799.78284300008,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 72.5, ""No"": 27.5}"
2026-03-10T09:18:30+00:00,tech,897018,will-comcast-close-warner-bros-acquisition,Will Comcast close Warner Bros acquisition?,52702.81999999999,158945.85386000006,,"[""Yes"", ""No""]","{""Yes"": 0.85, ""No"": 99.15}"
2026-03-10T09:18:30+00:00,tech,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,50560.45529199995,850216.7360450015,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 94.5, ""No"": 5.5}"
2026-03-10T09:18:30+00:00,tech,801458,will-meituan-have-the-best-ai-model-at-the-end-of-march-2026-469,Will Meituan have the best AI model at the end of March 2026?,47661.41400000001,779692.9161890019,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T09:18:30+00:00,tech,676712,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-march-31-336,Will Apple be the largest company in the world by market cap on March 31?,45374.185703999996,644419.6831470012,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 3.85, ""No"": 96.15}"
2026-03-10T09:18:30+00:00,tech,676711,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-march-31-889,Will Microsoft be the largest company in the world by market cap on March 31?,42533.13300000001,1195244.5324760005,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T09:18:30+00:00,tech,801449,will-anthropic-have-the-best-ai-model-at-the-end-of-march-2026-437,Will Anthropic have the best AI model at the end of March 2026?,36232.45859599999,691054.9937099987,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 77.3, ""No"": 22.7}"
2026-03-10T09:18:30+00:00,tech,801452,will-baidu-have-the-best-ai-model-at-the-end-of-march-2026-986,Will Baidu have the best AI model at the end of March 2026?,32645.05941999999,490052.3846490009,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T09:18:30+00:00,tech,929498,will-spacexs-public-ticker-be-space-625,Will SpaceX's public ticker be $SPACE?,31257.25,261550.45988600006,2027-12-31,"[""Yes"", ""No""]","{""Yes"": 1.05, ""No"": 98.95}"
2026-03-10T09:18:30+00:00,tech,801456,will-moonshot-have-the-best-ai-model-at-the-end-of-march-2026-924,Will Moonshot have the best AI model at the end of March 2026?,29376.821000000004,570106.1136490008,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T09:18:30+00:00,tech,1360940,deepseek-v4-released-by-march-15-678,DeepSeek V4 released by March 15?,27269.688114999997,505257.98535299953,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 15.0, ""No"": 85.0}"
2026-03-10T09:18:30+00:00,tech,801457,will-mistral-have-the-best-ai-model-at-the-end-of-march-2026-494,Will Mistral have the best AI model at the end of March 2026?,25279.119000000006,442867.0412119996,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T09:18:30+00:00,tech,676740,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-december-31-481,Will Microsoft be the largest company in the world by market cap on December 31?,23572.248016,143540.25222500003,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 2.05, ""No"": 97.95}"
2026-03-10T09:18:30+00:00,tech,801450,will-openai-have-the-best-ai-model-at-the-end-of-march-2026-562,Will OpenAI have the best AI model at the end of March 2026?,20124.312733000006,672259.4902479991,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.45, ""No"": 97.55}"
2026-03-10T09:18:30+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,19584.744078,728936.1004550036,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-10T09:18:30+00:00,tech,1519591,will-big-ai-be-out-as-1-free-app-in-the-us-apple-store-by-march-8,Will Big AI be out as #1 Free App in the US Apple Store by March 8?,19445.489999999998,524151.5855699999,2026-04-03,"[""Yes"", ""No""]","{""Yes"": 99.95, ""No"": 0.05}"
2026-03-10T10:16:56+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,24554.284430999993,7071263.125281435,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 8.55, ""No"": 91.45}"
2026-03-10T10:16:56+00:00,world,1006892,will-russia-capture-lyman-by-march-31-2026-494,"Will Russia capture Lyman by March 31, 2026?",15559.917613999998,589725.4861470006,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 6.0, ""No"": 94.0}"
2026-03-10T10:16:56+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",8715.859007,46470.289963999996,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 24.0, ""No"": 76.0}"
2026-03-10T10:16:56+00:00,world,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,1341.624693,384026.4772520002,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 98.25, ""No"": 1.75}"
2026-03-10T10:16:56+00:00,world,700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,497.24149899999986,98370.48581800007,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 10.9, ""No"": 89.1}"
2026-03-10T10:16:56+00:00,world,923369,will-chaikasem-nitisiri-be-the-next-prime-minister-of-thailand-after-the-election,Will Chaikasem Nitisiri be the next prime minister of Thailand?,401.90999999999997,86633.66733799994,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T10:16:56+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",350.952559,12387.110154000002,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 71.5, ""No"": 28.5}"
2026-03-10T10:16:56+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,277.85,208808.78952900018,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.45, ""No"": 99.55}"
2026-03-10T10:16:56+00:00,world,644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",112.487174,28770.810141000024,,"[""Yes"", ""No""]","{""Yes"": 21.0, ""No"": 79.0}"
2026-03-10T10:16:56+00:00,world,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,14.0,237209.52559200008,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.35, ""No"": 99.65}"
2026-03-10T10:16:56+00:00,world,1397270,will-russia-capture-lyman-by-december-31-2026-774,"Will Russia capture Lyman by December 31, 2026?",13.725713,7602.537050999998,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 86.5, ""No"": 13.5}"
2026-03-10T10:16:56+00:00,world,923373,will-julapun-amornvivat-be-the-next-prime-minister-of-thailand-after-the-election,Will Julapun Amornvivat be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T10:16:56+00:00,world,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T10:16:56+00:00,world,923367,will-paetongtarn-shinawatra-be-the-next-prime-minister-of-thailand-after-the-election,Will Paetongtarn Shinawatra be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T10:16:56+00:00,tech,694937,will-bp-be-acquired-before-2027-549,Will BP be acquired before 2027?,133465.380948,1025298.6503389991,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 26.5, ""No"": 73.5}"
2026-03-10T10:16:56+00:00,tech,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,126478.34000000005,2172765.699268002,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T10:16:56+00:00,tech,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,95313.61500000003,1656157.4266910064,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T10:16:56+00:00,tech,691340,ai-industry-downturn-by-december-31-2026-857,"AI Industry Downturn by December 31, 2026?",91349.336372,1772058.9062049065,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 14.0, ""No"": 86.0}"
2026-03-10T10:16:56+00:00,tech,1004883,will-alphabet-be-the-third-largest-company-in-the-world-by-market-cap-on-march-31,Will Alphabet be the third-largest company in the world by market cap on March 31?,67067.418428,149829.82283900006,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 72.0, ""No"": 28.0}"
2026-03-10T10:16:56+00:00,tech,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,60330.308242999956,862263.9383240042,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 95.0, ""No"": 5.0}"
2026-03-10T10:16:56+00:00,tech,897018,will-comcast-close-warner-bros-acquisition,Will Comcast close Warner Bros acquisition?,52702.81999999999,158945.85386000015,,"[""Yes"", ""No""]","{""Yes"": 0.9, ""No"": 99.1}"
2026-03-10T10:16:56+00:00,tech,801458,will-meituan-have-the-best-ai-model-at-the-end-of-march-2026-469,Will Meituan have the best AI model at the end of March 2026?,51478.56300000001,783791.3711890028,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T10:16:56+00:00,tech,676712,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-march-31-336,Will Apple be the largest company in the world by market cap on March 31?,44433.316741999995,644683.5166910016,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 3.55, ""No"": 96.45}"
2026-03-10T10:16:56+00:00,tech,676711,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-march-31-889,Will Microsoft be the largest company in the world by market cap on March 31?,42089.58800000002,1195519.9304760003,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T10:16:56+00:00,tech,801449,will-anthropic-have-the-best-ai-model-at-the-end-of-march-2026-437,Will Anthropic have the best AI model at the end of March 2026?,35592.16012999999,691258.3625399987,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 77.35, ""No"": 22.65}"
2026-03-10T10:16:56+00:00,tech,801452,will-baidu-have-the-best-ai-model-at-the-end-of-march-2026-986,Will Baidu have the best AI model at the end of March 2026?,34875.48441999999,492282.80964900093,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T10:16:56+00:00,tech,1360940,deepseek-v4-released-by-march-15-678,DeepSeek V4 released by March 15?,34436.33330599999,512840.8718299996,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 13.5, ""No"": 86.5}"
2026-03-10T10:16:56+00:00,tech,929498,will-spacexs-public-ticker-be-space-625,Will SpaceX's public ticker be $SPACE?,31378.159089,261671.36897500005,2027-12-31,"[""Yes"", ""No""]","{""Yes"": 1.05, ""No"": 98.95}"
2026-03-10T10:16:56+00:00,tech,801457,will-mistral-have-the-best-ai-model-at-the-end-of-march-2026-494,Will Mistral have the best AI model at the end of March 2026?,27947.96400000001,446036.2912119996,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T10:16:56+00:00,tech,801456,will-moonshot-have-the-best-ai-model-at-the-end-of-march-2026-924,Will Moonshot have the best AI model at the end of March 2026?,25160.156000000003,570172.4396490008,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T10:16:56+00:00,tech,801451,will-alibaba-have-the-best-ai-model-at-the-end-of-march-2026-712,Will Alibaba have the best AI model at the end of March 2026?,21860.749331000006,458196.5717730016,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.2, ""No"": 99.8}"
2026-03-10T10:16:56+00:00,tech,801450,will-openai-have-the-best-ai-model-at-the-end-of-march-2026-562,Will OpenAI have the best AI model at the end of March 2026?,20024.386457000008,673245.3719139991,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.35, ""No"": 97.65}"
2026-03-10T10:16:56+00:00,tech,1519591,will-big-ai-be-out-as-1-free-app-in-the-us-apple-store-by-march-8,Will Big AI be out as #1 Free App in the US Apple Store by March 8?,19434.479999999996,524151.58556999994,2026-04-03,"[""Yes"", ""No""]","{""Yes"": 99.95, ""No"": 0.05}"
2026-03-10T10:16:56+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,18089.042412000003,729389.3854550036,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-10T11:14:50+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,23608.130346,7071577.160446435,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 8.55, ""No"": 91.45}"
2026-03-10T11:14:50+00:00,world,1006892,will-russia-capture-lyman-by-march-31-2026-494,"Will Russia capture Lyman by March 31, 2026?",15676.842059999999,589899.5461470006,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 6.5, ""No"": 93.5}"
2026-03-10T11:14:50+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",8745.859007,46500.289963999996,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 25.5, ""No"": 74.5}"
2026-03-10T11:14:50+00:00,world,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,1291.861836,384026.4772520002,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 98.35, ""No"": 1.65}"
2026-03-10T11:14:50+00:00,world,700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,505.30601399999995,98378.55033300008,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 10.9, ""No"": 89.1}"
2026-03-10T11:14:50+00:00,world,923369,will-chaikasem-nitisiri-be-the-next-prime-minister-of-thailand-after-the-election,Will Chaikasem Nitisiri be the next prime minister of Thailand?,401.90999999999997,86633.66733799994,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T11:14:50+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",350.952559,12387.110154000002,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 71.5, ""No"": 28.5}"
2026-03-10T11:14:50+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,277.85,208808.78952900018,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.45, ""No"": 99.55}"
2026-03-10T11:14:50+00:00,world,644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",62.487174,28770.810141000024,,"[""Yes"", ""No""]","{""Yes"": 20.5, ""No"": 79.5}"
2026-03-10T11:14:50+00:00,world,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,14.0,237209.52559200008,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.35, ""No"": 99.65}"
2026-03-10T11:14:50+00:00,world,1397270,will-russia-capture-lyman-by-december-31-2026-774,"Will Russia capture Lyman by December 31, 2026?",13.725713,7602.537050999998,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 86.5, ""No"": 13.5}"
2026-03-10T11:14:50+00:00,world,923373,will-julapun-amornvivat-be-the-next-prime-minister-of-thailand-after-the-election,Will Julapun Amornvivat be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T11:14:50+00:00,world,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T11:14:50+00:00,world,923367,will-paetongtarn-shinawatra-be-the-next-prime-minister-of-thailand-after-the-election,Will Paetongtarn Shinawatra be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T11:14:50+00:00,tech,694937,will-bp-be-acquired-before-2027-549,Will BP be acquired before 2027?,133465.380948,1025298.6503389991,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 26.5, ""No"": 73.5}"
2026-03-10T11:14:50+00:00,tech,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,127767.36400000005,2174086.729268002,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T11:14:50+00:00,tech,691340,ai-industry-downturn-by-december-31-2026-857,"AI Industry Downturn by December 31, 2026?",91384.34692999999,1772093.9167629064,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 14.05, ""No"": 85.95}"
2026-03-10T11:14:50+00:00,tech,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,84024.14400000004,1657321.3916910063,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T11:14:50+00:00,tech,1004883,will-alphabet-be-the-third-largest-company-in-the-world-by-market-cap-on-march-31,Will Alphabet be the third-largest company in the world by market cap on March 31?,67092.615319,149901.38139000008,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 73.5, ""No"": 26.5}"
2026-03-10T11:14:50+00:00,tech,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,56855.64753699997,863331.9121360043,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 95.0, ""No"": 5.0}"
2026-03-10T11:14:50+00:00,tech,897018,will-comcast-close-warner-bros-acquisition,Will Comcast close Warner Bros acquisition?,52702.81999999999,158945.85386000015,,"[""Yes"", ""No""]","{""Yes"": 0.9, ""No"": 99.1}"
2026-03-10T11:14:50+00:00,tech,801458,will-meituan-have-the-best-ai-model-at-the-end-of-march-2026-469,Will Meituan have the best AI model at the end of March 2026?,50580.376000000004,783911.6751890028,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T11:14:50+00:00,tech,676711,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-march-31-889,Will Microsoft be the largest company in the world by market cap on March 31?,43729.828000000016,1198021.8744760004,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T11:14:50+00:00,tech,676712,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-march-31-336,Will Apple be the largest company in the world by market cap on March 31?,42590.978483,644874.5466910017,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 3.55, ""No"": 96.45}"
2026-03-10T11:14:50+00:00,tech,801449,will-anthropic-have-the-best-ai-model-at-the-end-of-march-2026-437,Will Anthropic have the best AI model at the end of March 2026?,35857.468332,692100.9423209986,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 76.65, ""No"": 23.35}"
2026-03-10T11:14:50+00:00,tech,801452,will-baidu-have-the-best-ai-model-at-the-end-of-march-2026-986,Will Baidu have the best AI model at the end of March 2026?,34940.99341999999,492353.62364900095,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T11:14:50+00:00,tech,1360940,deepseek-v4-released-by-march-15-678,DeepSeek V4 released by March 15?,34549.313709999995,513074.7503999996,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 13.5, ""No"": 86.5}"
2026-03-10T11:14:50+00:00,tech,929498,will-spacexs-public-ticker-be-space-625,Will SpaceX's public ticker be $SPACE?,31378.159089,261671.36897500005,2027-12-31,"[""Yes"", ""No""]","{""Yes"": 0.95, ""No"": 99.05}"
2026-03-10T11:14:50+00:00,tech,800490,will-mistral-have-the-top-ai-model-at-the-end-of-march-2026,Will Mistral have the top AI model at the end of March 2026?,30641.201413,45749.706256000005,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.4, ""No"": 99.6}"
2026-03-10T11:14:50+00:00,tech,801457,will-mistral-have-the-best-ai-model-at-the-end-of-march-2026-494,Will Mistral have the best AI model at the end of March 2026?,28053.28300000001,446156.6252119996,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T11:14:50+00:00,tech,801456,will-moonshot-have-the-best-ai-model-at-the-end-of-march-2026-924,Will Moonshot have the best AI model at the end of March 2026?,25176.014999999992,572737.2656490009,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T11:14:50+00:00,tech,801454,will-xai-have-the-best-ai-model-at-the-end-of-march-2026-497,Will xAI have the best AI model at the end of March 2026?,24193.232731,510835.08194299944,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 1.65, ""No"": 98.35}"
2026-03-10T11:14:50+00:00,tech,801450,will-openai-have-the-best-ai-model-at-the-end-of-march-2026-562,Will OpenAI have the best AI model at the end of March 2026?,23924.363936000005,677552.8270579991,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 4.1, ""No"": 95.9}"
